Chrom	Read	Strand
8	2066745	1
8	2067471	1
8	2068140	1
8	2069901	1
8	2070150	0
8	2070215	0
8	2070262	0
8	2070384	1
8	2070872	0
8	2071112	0
8	2071504	1
8	2071685	1
8	2071730	0
8	2071924	1
8	2072211	0
8	2072352	1
8	2072384	1
8	2072456	0
8	2072856	0
8	2075249	0
8	2076614	1
8	2076827	0
8	2077089	0
8	2077186	0
8	2077670	1
8	2078772	1
8	2080521	1
8	2080580	0
8	2080596	1
8	2081814	1
8	2081820	1
8	2082089	0
8	2082954	0
8	2083324	0
8	2083470	0
8	2083851	0
8	2084688	0
8	2085059	0
8	2085137	1
8	2085604	1
8	2086812	1
8	2086908	0
8	2087207	1
8	2088197	0
8	2088464	1
8	2088949	0
8	2089543	0
8	2090327	1
8	2090541	1
8	2090625	1
8	2090840	1
8	2090972	1
8	2091385	0
8	2091474	1
8	2091624	1
8	2092529	1
8	2092963	1
8	2092997	0
8	2093135	0
8	2093428	0
8	2093523	1
8	2093553	1
8	2093721	1
8	2094073	0
8	2094134	1
8	2095317	0
8	2095690	1
8	2095853	1
8	2096250	1
8	2096354	0
8	2096994	0
8	2097825	1
8	2097966	1
8	2098046	0
8	2098242	1
8	2098935	0
8	2099131	0
8	2099901	1
8	2100911	0
8	2101412	0
8	2101779	1
8	2103675	1
8	2105435	0
8	2105552	1
8	2106527	1
8	2106844	0
8	2106985	1
8	2109434	1
8	2110142	1
8	2110554	1
8	2112090	0
8	2113548	1
8	2113791	1
8	2114330	0
8	2114441	1
8	2114442	1
8	2114754	0
8	2114792	1
8	2115448	0
8	2115545	0
8	2116826	0
8	2117250	1
8	2117298	1
8	2117929	1
8	2119390	0
8	2119871	1
8	2119920	0
8	2120432	0
8	2121279	1
8	2121691	1
8	2122324	1
8	2122373	1
8	2123563	1
8	2124092	1
8	2124208	0
8	2124916	0
8	2125150	0
8	2126055	1
8	2127708	0
8	2127772	1
8	2128118	0
8	2128120	0
8	2128674	1
8	2128681	1
8	2128908	0
8	2129632	1
8	2129826	1
8	2132202	1
8	2132432	1
8	2132884	1
8	2132986	0
8	2133596	0
8	2133859	0
8	2133871	1
8	2134428	0
8	2134639	1
8	2135740	0
8	2136267	1
8	2136383	0
8	2136458	0
8	2136663	0
8	2137240	0
8	2137472	0
8	2139300	1
8	2139551	0
8	2139582	1
8	2139709	1
8	2140334	0
8	2141006	1
8	2142307	0
8	2142823	1
8	2143447	1
8	2143547	1
8	2143659	0
8	2143730	1
8	2144186	1
8	2144317	0
8	2144704	0
8	2145672	0
8	2145937	0
8	2146064	1
8	2146179	1
8	2147373	1
8	2147618	0
8	2147882	1
8	2147948	1
8	2148142	1
8	2148806	1
8	2150011	0
8	2150655	1
8	2152298	1
8	2152979	0
8	2153202	1
8	2153412	1
8	2155579	1
8	2156100	0
8	2156467	1
8	2157516	0
8	2157581	1
8	2157982	1
8	2158058	1
8	2158472	1
8	2158532	1
8	2158554	1
8	2159669	0
8	2159730	0
8	2160731	0
8	2161315	0
8	2162164	0
8	2162677	1
8	2163281	1
8	2163582	0
8	2164481	0
8	2167583	1
8	2168047	0
8	2168394	1
8	2169537	1
8	2170637	0
8	2170843	1
8	2171463	1
8	2171572	1
8	2171688	0
8	2172067	1
8	2172146	1
8	2172559	1
8	2172904	1
8	2173592	1
8	2173953	1
8	2174514	1
8	2175008	0
8	2175449	0
8	2175555	0
8	2175915	1
8	2176219	1
8	2176994	1
8	2177154	0
8	2177216	0
8	2177569	0
8	2179243	0
8	2179468	1
8	2179555	0
8	2180667	0
8	2180943	0
8	2180947	1
8	2181368	0
8	2181697	0
8	2182635	1
8	2183499	0
8	2183656	1
8	2183686	0
8	2184295	0
8	2184862	0
8	2185174	1
8	2185525	1
8	2187603	0
8	2191662	0
8	2192029	0
8	2192192	0
8	2192813	0
8	2193367	0
8	2194013	1
8	2194196	1
8	2194200	0
8	2195113	1
8	2196159	0
8	2196377	0
8	2197898	0
8	2199055	0
8	2199198	0
8	2199296	0
8	2201229	0
8	2201570	1
8	2201779	0
8	2201827	0
8	2202645	1
8	2203016	1
8	2203781	0
8	2204127	1
8	2204536	1
8	2205200	0
8	2206197	1
8	2206817	1
8	2207044	0
8	2208292	0
8	2208826	1
8	2209101	0
8	2209308	1
8	2210223	0
8	2211119	0
8	2211188	0
8	2211238	1
8	2212235	1
8	2212734	0
8	2213479	1
8	2214313	0
8	2214611	0
8	2216564	0
8	2216639	0
8	2216691	1
8	2216746	0
8	2216791	1
8	2217426	1
8	2217538	1
8	2218421	0
8	2219154	1
8	2219527	1
8	2220757	0
8	2221160	0
8	2221687	1
8	2222326	1
8	2223231	1
8	2223407	0
8	2223614	1
8	2223751	0
8	2224292	1
8	2225679	1
8	2226219	0
8	2226241	1
8	2230270	1
8	2230332	0
8	2230383	1
8	2230458	0
8	2232399	1
8	2232638	0
8	2232642	1
8	2232738	0
8	2233162	1
8	2234051	0
8	2234627	1
8	2235080	0
8	2235930	0
8	2236436	0
8	2236608	1
8	2236610	1
8	2236696	1
8	2237217	0
8	2239190	0
8	2240014	1
8	2241214	0
8	2242023	0
8	2242443	1
8	2242496	1
8	2243483	1
8	2243486	0
8	2243920	0
8	2244307	1
8	2244591	0
8	2245594	1
8	2245619	1
8	2245669	1
8	2245858	1
8	2245874	1
8	2245959	0
8	2246082	0
8	2246183	1
8	2246943	0
8	2248031	0
8	2250228	1
8	2250827	1
8	2252546	0
8	2253112	0
8	2253296	1
8	2254237	0
8	2254860	1
8	2255825	1
8	2256475	0
8	2256785	0
8	2256948	0
8	2258852	1
8	2260577	0
8	2261243	0
8	2262246	0
8	2262610	0
8	2262652	1
8	2262765	0
8	2263778	1
8	2264130	0
8	2264391	1
8	2264730	0
8	2265227	0
8	2265282	1
8	2266876	1
8	2266990	1
8	2267377	0
8	2267429	1
8	2267989	0
8	2268109	0
8	2270761	0
8	2271136	1
8	2271168	1
8	2272226	0
8	2272369	0
8	2272959	0
8	2273150	0
8	2274871	0
8	2275018	0
8	2276571	1
8	2277083	1
8	2277448	1
8	2278280	1
8	2278558	1
8	2280883	0
8	2281292	1
8	2282931	1
8	2283389	0
8	2283648	1
8	2283965	0
8	2284455	0
8	2285474	0
8	2285664	0
8	2286544	0
8	2286892	1
8	2288705	1
8	2288799	1
8	2289740	1
8	2289872	1
8	2290344	0
8	2290540	0
8	2290858	0
8	2291369	0
8	2292142	1
8	2294372	0
8	2294634	0
8	2295439	1
8	2295937	0
8	2296003	0
8	2297378	0
8	2297778	1
8	2297808	1
8	2298265	1
8	2298604	1
8	2298695	1
8	2300180	0
8	2300992	1
8	2301397	0
8	2301633	0
8	2303055	1
8	2303185	1
8	2304010	1
8	2304431	1
8	2304472	1
8	2305195	0
8	2306485	1
8	2306551	0
8	2306778	1
8	2307722	1
8	2307839	1
8	2308355	1
8	2310175	1
8	2310229	1
8	2310517	1
8	2311092	0
8	2312360	0
8	2312366	1
8	2312535	1
8	2313434	1
8	2316507	0
8	2317198	1
8	2317580	0
8	2317825	1
8	2318620	1
8	2320636	1
8	2320776	1
8	2321862	0
8	2321864	0
8	2322058	0
8	2322389	0
8	2323429	0
8	2323532	1
8	2324490	1
8	2325280	1
8	2326577	1
8	2326937	1
8	2327162	1
8	2327945	1
8	2328455	1
8	2329079	1
8	2329501	1
8	2329746	1
8	2330828	0
8	2331524	1
8	2332577	0
8	2333306	0
8	2333548	0
8	2334780	0
8	2335294	0
8	2335934	1
8	2336578	0
8	2337601	0
8	2338129	1
8	2338896	1
8	2338941	1
8	2339711	1
8	2339863	1
8	2340034	0
8	2340122	0
8	2340727	1
8	2340853	1
8	2340881	1
8	2341026	1
8	2341583	1
8	2342321	1
8	2342526	0
8	2343307	1
8	2343923	0
8	2344142	1
8	2344469	1
8	2344499	1
8	2344680	0
8	2344866	1
8	2345062	0
8	2346077	0
8	2346375	0
8	2346653	0
8	2346959	1
8	2346962	0
8	2347412	1
8	2347492	1
8	2348621	1
8	2349048	1
8	2349348	0
8	2350451	0
8	2351129	1
8	2351978	1
8	2352036	0
8	2352170	1
8	2354423	1
8	2354859	1
8	2355461	1
8	2356210	0
8	2356980	0
8	2357001	1
8	2357815	0
8	2359149	1
8	2359499	0
8	2359733	1
8	2359784	1
8	2360618	0
8	2361884	1
8	2362373	0
8	2362522	0
8	2362760	0
8	2363932	0
8	2365268	1
8	2367259	1
8	2367947	1
8	2368305	0
8	2370616	0
8	2371022	0
8	2373014	0
8	2373372	0
8	2373535	1
8	2373961	1
8	2374184	1
8	2374659	0
8	2375560	1
8	2376148	1
8	2376281	0
8	2376358	1
8	2376618	1
8	2377880	0
8	2378306	0
8	2379482	1
8	2380746	1
8	2381558	1
8	2381748	1
8	2382199	1
8	2382363	1
8	2382456	1
8	2383172	0
8	2383579	0
8	2384066	1
8	2384526	0
8	2386556	1
8	2387548	0
8	2387584	1
8	2388290	1
8	2388313	1
8	2389704	1
8	2390750	1
8	2391411	0
8	2391455	0
8	2391804	0
8	2393160	0
8	2393665	0
8	2393678	1
8	2394137	0
8	2394211	0
8	2394476	1
8	2394762	1
8	2395273	1
8	2395566	1
8	2396002	0
8	2396681	0
8	2397040	1
8	2397370	0
8	2397389	0
8	2398019	1
8	2398877	1
8	2399548	0
8	2400938	0
8	2401479	1
8	2401586	0
8	2402252	1
8	2402851	0
8	2403021	0
8	2403490	1
8	2404166	1
8	2404811	0
8	2405073	0
8	2405837	1
8	2406263	1
8	2407179	1
8	2408123	0
8	2408458	1
8	2408477	0
8	2409097	0
8	2409244	1
8	2409748	0
8	2409777	0
8	2409880	0
8	2410100	1
8	2410785	1
8	2411935	0
8	2412552	1
8	2413475	0
8	2413757	0
8	2413892	0
8	2413969	0
8	2414494	0
8	2414739	0
8	2414885	0
8	2414952	0
8	2415036	0
8	2415042	0
8	2415786	1
8	2416105	1
8	2416397	1
8	2416916	0
8	2417054	0
8	2417274	0
8	2417548	0
8	2417941	1
8	2417945	1
8	2418057	1
8	2418203	0
8	2419815	0
8	2420695	0
8	2420783	0
8	2420949	1
8	2421944	1
8	2423089	1
8	2423827	0
8	2424633	0
8	2424661	1
8	2425111	1
8	2425502	0
8	2425858	1
8	2426848	1
8	2427844	1
8	2427886	0
8	2427989	0
8	2428134	1
8	2429178	1
8	2429304	1
8	2429966	1
8	2430014	1
8	2430016	0
8	2430025	0
8	2430112	1
8	2431434	1
8	2432328	1
8	2434489	1
8	2434510	1
8	2435248	1
8	2436550	0
8	2436699	1
8	2437215	0
8	2437334	1
8	2437527	1
8	2437633	1
8	2438574	0
8	2439080	1
8	2439492	0
8	2440159	1
8	2440767	0
8	2440818	1
8	2442386	1
8	2442661	0
8	2442859	1
8	2445920	0
8	2446464	0
8	2446609	1
8	2448219	0
8	2449048	0
8	2449493	1
8	2450231	0
8	2451397	0
8	2451817	0
8	2452079	0
8	2453929	1
8	2455295	1
8	2457388	1
8	2457417	0
8	2458596	0
8	2459441	0
8	2459493	0
8	2459690	1
8	2460495	0
8	2460573	1
8	2460874	0
8	2460915	0
8	2461634	1
8	2463295	0
8	2463811	0
8	2463905	1
8	2464196	0
8	2464703	0
8	2464945	0
8	2465299	0
8	2465372	1
8	2467267	0
8	2467380	1
8	2467602	1
8	2467705	0
8	2469075	0
8	2469212	0
8	2470933	0
8	2471501	1
8	2472033	1
8	2473589	0
8	2474422	0
8	2475283	0
8	2475625	1
8	2476837	0
8	2477209	0
8	2477546	0
8	2477829	1
8	2477855	1
8	2479453	1
8	2480214	1
8	2480658	0
8	2480728	1
8	2480945	1
8	2481824	1
8	2481975	0
8	2482131	1
8	2482330	0
8	2483149	1
8	2483659	1
8	2483820	1
8	2484419	0
8	2484780	1
8	2484989	1
8	2485227	0
8	2485576	1
8	2488748	1
8	2489727	1
8	2490010	0
8	2490625	0
8	2490772	1
8	2491306	0
8	2491793	0
8	2491942	1
8	2491995	0
8	2494412	0
8	2494774	1
8	2494799	0
8	2495250	0
8	2495781	1
8	2498868	1
8	2501699	0
8	2502694	0
8	2503074	0
8	2504913	1
8	2506227	1
8	2506471	1
8	2507080	0
8	2508346	0
8	2509330	1
8	2509423	1
8	2509672	1
8	2510286	1
8	2510445	0
8	2510728	0
8	2510985	1
8	2512069	0
8	2512353	1
8	2512615	1
8	2513198	0
8	2513247	1
8	2513545	1
8	2514222	0
8	2514305	1
8	2514612	0
8	2514688	0
8	2515278	1
8	2515631	1
8	2516889	1
8	2517312	1
8	2517721	0
8	2518128	0
8	2518585	1
8	2519415	1
8	2519540	0
8	2519628	1
8	2519686	1
8	2520416	1
8	2520451	0
8	2520494	0
8	2520551	1
8	2521700	1
8	2523164	0
8	2523745	0
8	2523853	1
8	2524813	1
8	2525748	1
8	2525873	1
8	2526146	0
8	2527219	0
8	2527474	0
8	2529512	1
8	2529818	1
8	2530809	0
8	2531786	0
8	2532120	1
8	2533125	0
8	2534928	1
8	2534978	0
8	2538139	1
8	2538256	1
8	2538528	1
8	2538872	0
8	2539546	1
8	2539606	1
8	2540933	0
8	2541880	0
8	2542157	1
8	2542301	0
8	2542331	0
8	2543091	0
8	2543898	0
8	2544396	1
8	2544555	1
8	2544772	1
8	2544786	1
8	2545413	1
8	2545744	0
8	2546830	1
8	2547339	1
8	2548092	1
8	2548436	0
8	2548641	1
8	2549062	0
8	2549800	1
8	2549805	0
8	2550408	1
8	2550492	1
8	2550517	0
8	2550667	0
8	2551730	1
8	2551995	1
8	2552282	1
8	2552556	0
8	2553106	1
8	2553575	1
8	2553853	1
8	2554167	0
8	2556484	1
8	2557154	0
8	2558216	0
8	2558389	1
8	2558675	0
8	2559367	1
8	2559662	1
8	2559931	0
8	2560162	1
8	2561153	1
8	2562025	1
8	2562477	1
8	2563279	0
8	2563316	0
8	2563856	1
8	2564056	1
8	2564561	0
8	2565363	1
8	2566376	1
8	2566828	0
8	2567102	1
8	2567237	0
8	2567337	1
8	2567531	0
8	2567800	0
8	2568100	0
8	2568145	1
8	2568767	0
8	2568921	1
8	2568921	1
8	2570986	0
8	2571659	0
8	2571683	1
8	2571775	0
8	2572628	1
8	2573605	0
8	2573708	1
8	2575260	0
8	2575474	0
8	2575486	1
8	2575587	1
8	2575829	0
8	2577249	1
8	2577328	1
8	2577951	0
8	2578861	0
8	2581261	0
8	2581616	1
8	2581696	1
8	2581889	0
8	2582087	1
8	2583177	1
8	2583462	0
8	2583847	0
8	2584307	0
8	2584474	0
8	2584543	0
8	2585735	1
8	2585824	0
8	2586083	0
8	2586749	1
8	2586946	0
8	2588039	0
8	2588186	0
8	2588821	1
8	2590880	1
8	2591372	1
8	2591551	1
8	2591627	0
8	2591775	0
8	2593968	1
8	2594107	1
8	2594741	1
8	2596424	0
8	2596628	0
8	2596684	1
8	2597196	0
8	2597453	1
8	2597544	0
8	2598738	1
8	2599383	0
8	2599633	0
8	2600146	1
8	2600149	1
8	2600232	1
8	2601076	1
8	2601575	1
8	2603092	0
8	2603222	1
8	2603263	0
8	2603325	0
8	2603455	1
8	2603696	0
8	2603901	0
8	2606023	0
8	2606445	1
8	2607700	1
8	2609012	0
8	2609063	1
8	2609993	1
8	2610339	0
8	2610789	1
8	2611043	0
8	2611995	0
8	2612598	1
8	2612831	0
8	2612864	0
8	2613086	0
8	2613430	0
8	2613548	0
8	2614294	0
8	2615204	0
8	2615458	1
8	2615825	1
8	2616022	0
8	2616620	1
8	2617474	1
8	2619797	0
8	2621923	0
8	2622346	0
8	2622374	0
8	2623888	1
8	2624534	0
8	2625559	0
8	2625569	1
8	2626878	1
8	2626920	0
8	2628161	0
8	2629155	1
8	2630178	1
8	2630964	1
8	2631185	1
8	2631487	0
8	2632064	0
8	2632087	1
8	2632653	0
8	2632937	1
8	2633025	1
8	2633572	1
8	2633794	0
8	2633855	0
8	2634038	1
8	2634539	0
8	2635592	0
8	2636075	1
8	2636111	1
8	2636720	1
8	2637677	1
8	2638879	1
8	2639065	1
8	2639650	0
8	2639676	1
8	2639707	1
8	2639826	1
8	2640128	0
8	2640863	0
8	2641362	0
8	2641484	1
8	2641484	1
8	2641969	0
8	2642290	1
8	2643698	0
8	2644941	1
8	2645069	0
8	2645544	1
8	2646200	0
8	2646592	0
8	2646735	0
8	2646939	1
8	2648230	1
8	2649031	0
8	2649117	1
8	2649203	1
8	2649928	1
8	2649998	1
8	2650191	1
8	2650631	1
8	2650794	1
8	2652284	0
8	2654254	0
8	2654651	1
8	2655482	0
8	2655557	0
8	2655978	1
8	2656084	0
8	2656303	1
8	2657293	0
8	2657425	1
8	2658009	1
8	2660039	1
8	2660303	1
8	2660994	1
8	2661597	0
8	2662175	0
8	2662391	0
8	2662734	0
8	2662969	0
8	2664473	0
8	2664515	1
8	2664520	0
8	2665035	1
8	2666195	1
8	2666399	1
8	2667091	1
8	2667363	0
8	2667368	0
8	2667586	0
8	2668356	1
8	2669315	0
8	2669331	1
8	2670007	1
8	2670696	1
8	2671722	0
8	2673246	0
8	2673346	0
8	2674146	1
8	2675573	0
8	2675580	0
8	2675914	1
8	2676784	0
8	2679004	1
8	2679236	0
8	2679688	1
8	2680054	1
8	2680081	0
8	2680379	1
8	2680579	0
8	2680735	1
8	2681212	1
8	2681836	0
8	2681983	1
8	2682403	1
8	2685254	0
8	2685256	1
8	2685948	1
8	2686199	0
8	2687894	0
8	2688175	1
8	2688765	0
8	2689614	0
8	2690293	0
8	2691210	0
8	2691463	0
8	2692785	1
8	2692825	0
8	2693212	1
8	2693711	1
8	2693822	0
8	2694216	1
8	2694905	0
8	2695023	1
8	2695630	0
8	2695796	0
8	2695804	0
8	2696352	0
8	2696833	0
8	2697051	0
8	2697562	0
8	2697685	0
8	2698427	1
8	2698443	1
8	2698497	1
8	2698725	1
8	2698773	1
8	2698855	0
8	2699278	1
8	2700006	1
8	2700135	1
8	2701053	1
8	2701616	0
8	2702082	0
8	2702522	0
8	2703741	0
8	2704487	1
8	2704953	1
8	2705768	1
8	2707717	1
8	2708416	0
8	2708485	1
8	2708518	1
8	2709157	0
8	2710849	1
8	2711865	0
8	2711890	1
8	2712287	1
8	2712370	1
8	2713190	0
8	2714145	1
8	2714210	1
8	2714841	1
8	2714983	1
8	2715695	0
8	2715713	1
8	2716344	1
8	2716874	1
8	2716917	0
8	2717717	0
8	2717880	0
8	2718104	0
8	2718170	1
8	2719505	0
8	2720656	0
8	2722586	1
8	2725904	1
8	2726195	0
8	2727245	1
8	2727317	0
8	2728000	1
8	2728595	0
8	2728636	0
8	2728777	0
8	2728942	1
8	2729312	0
8	2731415	1
8	2731998	1
8	2732704	0
8	2732931	1
8	2733446	0
8	2734254	1
8	2734255	1
8	2734936	1
8	2735200	1
8	2735412	0
8	2735461	1
8	2736118	0
8	2737598	1
8	2737924	0
8	2738504	0
8	2739012	1
8	2739318	1
8	2740107	0
8	2740214	1
8	2740304	1
8	2740535	1
8	2741224	1
8	2741944	1
8	2742191	0
8	2742518	1
8	2743200	1
8	2743290	1
8	2743581	0
8	2744846	0
8	2745591	1
8	2745746	1
8	2746124	0
8	2746133	1
8	2746714	1
8	2746850	0
8	2748008	1
8	2748251	0
8	2748397	1
8	2749346	0
8	2750371	1
8	2750676	1
8	2750854	0
8	2751112	0
8	2751321	1
8	2752057	0
8	2752403	1
8	2752983	1
8	2753213	1
8	2753445	1
8	2753523	0
8	2753569	1
8	2754302	0
8	2754420	0
8	2754638	1
8	2754842	1
8	2754857	0
8	2755692	0
8	2757049	0
8	2757344	0
8	2757480	0
8	2758126	0
8	2760308	1
8	2760837	0
8	2760878	0
8	2760930	1
8	2761002	0
8	2761783	0
8	2761796	0
8	2761908	1
8	2762811	1
8	2762900	1
8	2762914	1
8	2763664	1
8	2764895	0
8	2765443	1
8	2766984	0
8	2767940	0
8	2768068	0
8	2768112	1
8	2768435	0
8	2769232	0
8	2769311	0
8	2769725	0
8	2769747	0
8	2770054	0
8	2770526	1
8	2770529	0
8	2770845	0
8	2771513	1
8	2771762	0
8	2772165	1
8	2772467	1
8	2772864	0
8	2773828	0
8	2774255	0
8	2775349	0
8	2775507	1
8	2775741	1
8	2776099	1
8	2776824	1
8	2777648	0
8	2777785	0
8	2777797	1
8	2777915	0
8	2778067	0
8	2778189	0
8	2778416	1
8	2779168	0
8	2779298	0
8	2779303	0
8	2779582	0
8	2781431	1
8	2781811	0
8	2782210	1
8	2782344	0
8	2782838	0
8	2783303	0
8	2783884	0
8	2785463	1
8	2785514	1
8	2785915	1
8	2786204	1
8	2786784	1
8	2786818	1
8	2787508	0
8	2787934	0
8	2788914	1
8	2789259	1
8	2790016	1
8	2790640	1
8	2792395	1
8	2793469	0
8	2793702	0
8	2793811	0
8	2794692	1
8	2794910	1
8	2795632	1
8	2795802	1
8	2796208	1
8	2796516	1
8	2797607	0
8	2797634	0
8	2797844	1
8	2797893	1
8	2798003	0
8	2798065	0
8	2798159	0
8	2798405	1
8	2798999	0
8	2799004	0
8	2799342	0
8	2799624	0
8	2800285	0
8	2800396	0
8	2800718	0
8	2802263	1
8	2802976	0
8	2803107	1
8	2803730	0
8	2803992	0
8	2804328	1
8	2804394	1
8	2805016	1
8	2805284	1
8	2806017	1
8	2806981	1
8	2807995	0
8	2808032	0
8	2808414	1
8	2808679	1
8	2809096	1
8	2809160	0
8	2809187	0
8	2809731	1
8	2810283	1
8	2810315	0
8	2810321	0
8	2810425	1
8	2811021	1
8	2811027	0
8	2811359	1
8	2811364	1
8	2811713	0
8	2811984	1
8	2812324	0
8	2812466	1
8	2813041	1
8	2813415	0
8	2814445	0
8	2815165	1
8	2816741	1
8	2817366	1
8	2817469	1
8	2817522	0
8	2817604	0
8	2817678	0
8	2818322	1
8	2818646	0
8	2818715	0
8	2819312	0
8	2819715	1
8	2820890	1
8	2820913	1
8	2821477	0
8	2821479	1
8	2822366	0
8	2822428	0
8	2824973	1
8	2825206	1
8	2825599	0
8	2826159	0
8	2827286	1
8	2827903	1
8	2828027	1
8	2828078	0
8	2828428	0
8	2828468	0
8	2828717	0
8	2828831	0
8	2829423	0
8	2829954	0
8	2830112	0
8	2830808	1
8	2831301	0
8	2831939	1
8	2832403	1
8	2833598	0
8	2834279	1
8	2835541	1
8	2835618	1
8	2836415	1
8	2837674	1
8	2837982	0
8	2839155	0
8	2839347	0
8	2839684	0
8	2840004	1
8	2843872	1
8	2843932	1
8	2844125	1
8	2848530	0
8	2849603	1
8	2849827	1
8	2851009	0
8	2851978	1
8	2852985	0
8	2853344	0
8	2853573	1
8	2854253	1
8	2854435	0
8	2857009	0
8	2857222	0
8	2858472	1
8	2858840	0
8	2859030	0
8	2860009	0
8	2860464	0
8	2862113	1
8	2862608	1
8	2862625	1
8	2862944	0
8	2863853	1
8	2863988	0
8	2864080	0
8	2864429	1
8	2865328	1
8	2866804	0
8	2867252	0
8	2868860	1
8	2869079	0
8	2869778	0
8	2870040	0
8	2870053	0
8	2872747	1
8	2873036	1
8	2873138	0
8	2873961	0
8	2874128	1
8	2874243	0
8	2874793	1
8	2874904	0
8	2876014	0
8	2876673	0
8	2876811	0
8	2877354	0
8	2878248	1
8	2878902	0
8	2879271	1
8	2880233	1
8	2880322	0
8	2880390	1
8	2880729	0
8	2881658	1
8	2882020	0
8	2882192	0
8	2883261	0
8	2884082	0
8	2884609	0
8	2885032	1
8	2887231	0
8	2887335	1
8	2887491	0
8	2887922	0
8	2888309	0
8	2888941	1
8	2889313	0
8	2889498	1
8	2889557	0
8	2889784	0
8	2889962	1
8	2891689	0
8	2892251	0
8	2892331	1
8	2893378	0
8	2893779	0
8	2893821	0
8	2894205	0
8	2894765	1
8	2894768	1
8	2894890	0
8	2895294	1
8	2895663	0
8	2895978	0
8	2896703	1
8	2898330	1
8	2899521	1
8	2899882	0
8	2900037	1
8	2900307	1
8	2900477	1
8	2901720	0
8	2902448	0
8	2902665	0
8	2903698	0
8	2904021	1
8	2905500	1
8	2905816	0
8	2906215	0
8	2906363	0
8	2906404	1
8	2906783	0
8	2907152	1
8	2908039	1
8	2908738	0
8	2909053	0
8	2909138	0
8	2909174	1
8	2911038	0
8	2911269	1
8	2911513	0
8	2912156	1
8	2913578	1
8	2913771	1
8	2914080	1
8	2916147	0
8	2916162	0
8	2916320	0
8	2916881	1
8	2917674	0
8	2918072	0
8	2918745	0
8	2919612	1
8	2919773	0
8	2920323	0
8	2921281	0
8	2921309	1
8	2921514	1
8	2921688	0
8	2922695	0
8	2923914	1
8	2924016	1
8	2925079	0
8	2926231	0
8	2926290	1
8	2926646	1
8	2926651	1
8	2926950	0
8	2927269	1
8	2928345	1
8	2929968	0
8	2931148	1
8	2932205	0
8	2932415	0
8	2932728	0
8	2933056	0
8	2933240	1
8	2933862	1
8	2934967	1
8	2936119	1
8	2936354	0
8	2936991	1
8	2937152	1
8	2937474	0
8	2937703	0
8	2937748	0
8	2937845	0
8	2938280	1
8	2940523	0
8	2941416	0
8	2941980	0
8	2942740	0
8	2942817	0
8	2943069	0
8	2945281	1
8	2945781	0
8	2946608	0
8	2947067	1
8	2947644	1
8	2947653	0
8	2948019	0
8	2948344	0
8	2948565	1
8	2949527	0
8	2949549	0
8	2950424	0
8	2950940	0
8	2951642	0
8	2951857	0
8	2951893	1
8	2952711	0
8	2952786	0
8	2953325	1
8	2954238	0
8	2955275	1
8	2955551	1
8	2956124	0
8	2956324	0
8	2957382	0
8	2957779	1
8	2958020	1
8	2958040	0
8	2958201	1
8	2959191	0
8	2961938	1
8	2962250	0
8	2962535	1
8	2962838	1
8	2964148	1
8	2964694	1
8	2965349	0
8	2965442	1
8	2967422	0
8	2967554	1
8	2967692	0
8	2967727	0
8	2968233	0
8	2968290	0
8	2970489	1
8	2971328	0
8	2972497	0
8	2972503	0
8	2972586	1
8	2973292	0
8	2973711	0
8	2974031	0
8	2974653	0
8	2975505	1
8	2975763	0
8	2976579	1
8	2976935	0
8	2977255	1
8	2977303	1
8	2977549	0
8	2977684	1
8	2977871	0
8	2977908	0
8	2978256	1
8	2979010	1
8	2979314	0
8	2980370	0
8	2982397	1
8	2983312	1
8	2985276	1
8	2985673	1
8	2986034	0
8	2987039	0
8	2987157	1
8	2987694	0
8	2987819	0
8	2989599	1
8	2990069	1
8	2991978	0
8	2993305	0
8	2994661	0
8	2995158	1
8	2995242	1
8	2995267	0
8	2995986	0
8	2997402	1
8	2999257	1
8	2999328	0
8	2999589	0
8	2999855	1
8	3000743	0
8	3002499	0
8	3002857	1
8	3003021	1
8	3003320	1
8	3003854	1
8	3004008	0
8	3004383	1
8	3004713	0
8	3004853	1
8	3005487	1
8	3005852	1
8	3005865	1
8	3005929	0
8	3006198	1
8	3006403	1
8	3007988	0
8	3008369	1
8	3012724	0
8	3013121	1
8	3013408	1
8	3013798	0
8	3014681	1
8	3014805	0
8	3015331	0
8	3015741	1
8	3016783	0
8	3017214	0
8	3018106	0
8	3018204	1
8	3019227	1
8	3019559	0
8	3020726	1
8	3022646	1
8	3023118	0
8	3024125	1
8	3024584	1
8	3025359	1
8	3025742	0
8	3026210	1
8	3026651	0
8	3028083	0
8	3028510	0
8	3028751	1
8	3029134	0
8	3030739	0
8	3031040	1
8	3031046	1
8	3031372	1
8	3031887	1
8	3032671	0
8	3032741	0
8	3032984	1
8	3034405	1
8	3034460	1
8	3034804	0
8	3035387	0
8	3035521	0
8	3035605	1
8	3037172	0
8	3037196	0
8	3037213	0
8	3037711	1
8	3038216	1
8	3038296	0
8	3038461	0
8	3038947	0
8	3039138	0
8	3039193	1
8	3040972	1
8	3041005	1
8	3041020	1
8	3041269	0
8	3041431	1
8	3043072	1
8	3043242	0
8	3043461	0
8	3044125	0
8	3044194	1
8	3044283	1
8	3044871	0
8	3045291	0
8	3045634	0
8	3046314	0
8	3046754	0
8	3047605	0
8	3048669	0
8	3049740	0
8	3050383	1
8	3051012	0
8	3052823	0
8	3053880	1
8	3054600	0
8	3055263	0
