Chrom	Read	Strand
8	2126478	1
8	2127534	0
8	2128193	1
8	2128594	0
8	2128854	1
8	2128883	0
8	2129592	0
8	2129809	0
8	2130343	0
8	2130640	0
8	2130678	1
8	2131196	0
8	2131793	1
8	2132083	0
8	2132349	0
8	2132569	1
8	2132577	0
8	2132700	1
8	2133139	0
8	2133835	0
8	2134966	0
8	2136604	0
8	2136653	0
8	2136830	1
8	2137464	1
8	2138564	0
8	2138581	1
8	2138952	0
8	2139634	1
8	2139872	1
8	2141912	0
8	2142033	0
8	2143058	1
8	2143400	1
8	2143661	0
8	2143703	1
8	2143994	1
8	2144263	1
8	2144538	1
8	2144661	0
8	2144942	1
8	2145217	1
8	2148452	0
8	2149178	0
8	2149545	1
8	2149654	0
8	2149749	0
8	2151398	1
8	2151406	1
8	2152207	0
8	2152764	1
8	2154597	0
8	2154598	0
8	2154663	1
8	2154948	0
8	2155895	1
8	2156983	1
8	2157937	0
8	2158245	1
8	2158553	1
8	2160048	0
8	2160513	1
8	2160653	1
8	2161184	0
8	2161664	1
8	2161733	1
8	2162731	0
8	2163058	0
8	2163606	1
8	2163853	1
8	2165665	0
8	2166932	1
8	2167281	1
8	2168054	0
8	2168783	1
8	2169642	0
8	2169986	1
8	2171559	0
8	2172268	1
8	2172417	1
8	2174057	1
8	2174252	1
8	2174977	1
8	2175788	1
8	2176795	1
8	2177407	0
8	2177598	1
8	2177971	0
8	2178804	1
8	2179081	0
8	2179574	0
8	2180674	0
8	2180986	0
8	2181719	1
8	2181770	0
8	2182662	1
8	2183014	0
8	2183100	1
8	2183239	0
8	2183409	0
8	2183819	1
8	2184267	1
8	2186696	1
8	2186697	0
8	2187035	0
8	2187171	1
8	2187494	0
8	2187657	1
8	2188176	0
8	2189247	1
8	2189357	0
8	2189367	0
8	2190068	1
8	2190576	1
8	2190896	0
8	2191035	0
8	2191569	1
8	2191739	1
8	2191825	0
8	2192471	0
8	2192792	0
8	2194302	1
8	2195117	0
8	2195561	0
8	2196292	1
8	2196994	0
8	2198353	1
8	2198377	1
8	2198976	0
8	2200399	1
8	2200467	0
8	2200929	1
8	2201638	0
8	2202544	0
8	2202679	1
8	2203020	0
8	2203688	1
8	2203725	1
8	2203912	0
8	2204912	1
8	2204956	0
8	2206123	0
8	2206203	1
8	2206247	0
8	2206798	0
8	2207516	0
8	2207720	1
8	2207856	0
8	2207888	1
8	2208442	1
8	2209030	0
8	2210471	1
8	2210884	1
8	2212014	0
8	2212952	1
8	2214665	0
8	2215075	0
8	2216381	0
8	2217779	0
8	2217883	0
8	2218633	0
8	2218881	0
8	2219098	1
8	2220836	1
8	2220980	0
8	2220983	0
8	2221328	1
8	2222051	1
8	2223002	1
8	2223378	0
8	2223627	0
8	2223659	1
8	2224676	0
8	2224749	0
8	2225893	0
8	2225935	1
8	2226261	0
8	2226299	0
8	2226579	0
8	2227321	0
8	2227590	0
8	2228748	0
8	2229407	0
8	2229584	0
8	2230087	1
8	2230125	0
8	2230282	1
8	2230819	0
8	2231106	1
8	2232330	0
8	2232447	0
8	2233380	0
8	2233386	1
8	2233624	0
8	2234066	0
8	2234679	0
8	2234991	0
8	2235024	1
8	2235222	1
8	2235420	0
8	2235682	1
8	2236869	0
8	2236891	1
8	2237909	0
8	2239277	1
8	2239798	1
8	2240063	0
8	2240696	1
8	2242200	1
8	2242844	1
8	2243100	0
8	2243205	1
8	2243302	1
8	2243419	0
8	2243848	0
8	2245110	1
8	2245319	1
8	2245807	1
8	2247455	0
8	2247708	0
8	2247807	1
8	2247880	0
8	2248115	1
8	2248722	0
8	2248784	1
8	2248931	1
8	2249405	1
8	2249771	1
8	2250113	0
8	2250179	1
8	2250543	1
8	2251236	0
8	2251782	1
8	2253656	0
8	2254016	1
8	2254402	0
8	2255207	0
8	2255246	1
8	2256083	1
8	2256210	0
8	2256505	1
8	2257711	0
8	2258299	1
8	2258914	0
8	2259030	1
8	2259036	1
8	2259921	1
8	2259957	0
8	2260216	0
8	2260356	1
8	2260564	0
8	2260882	1
8	2261342	1
8	2261547	1
8	2262392	1
8	2262967	1
8	2264485	1
8	2264766	0
8	2264883	0
8	2266400	0
8	2266969	0
8	2267152	1
8	2268983	0
8	2269231	0
8	2270779	1
8	2271773	0
8	2271897	0
8	2272072	0
8	2272203	0
8	2272378	1
8	2272899	1
8	2273955	1
8	2274017	0
8	2274296	1
8	2274338	1
8	2274834	0
8	2275763	1
8	2275939	0
8	2276188	1
8	2276497	0
8	2277039	0
8	2278151	1
8	2278263	0
8	2279501	0
8	2279890	1
8	2279988	0
8	2281113	0
8	2281117	1
8	2281628	1
8	2283413	0
8	2283526	1
8	2283886	1
8	2283940	0
8	2284342	1
8	2284892	1
8	2285446	0
8	2285710	1
8	2286650	0
8	2286679	1
8	2286803	0
8	2287010	1
8	2287445	0
8	2288495	0
8	2289809	0
8	2289903	1
8	2289904	1
8	2290745	1
8	2290786	1
8	2291018	1
8	2291726	1
8	2291728	0
8	2292831	1
8	2293014	1
8	2293117	1
8	2294323	1
8	2294438	1
8	2294887	0
8	2295437	1
8	2296709	0
8	2297044	0
8	2297553	1
8	2297881	0
8	2298003	0
8	2298007	1
8	2299282	1
8	2299420	0
8	2300699	1
8	2300823	0
8	2301307	1
8	2301886	1
8	2301988	1
8	2303048	1
8	2303318	1
8	2303929	0
8	2306104	0
8	2306166	0
8	2306716	1
8	2306788	0
8	2307641	0
8	2308329	0
8	2309385	1
8	2309463	1
8	2310135	0
8	2310252	0
8	2311127	1
8	2311396	0
8	2311520	1
8	2311557	1
8	2312248	1
8	2312339	0
8	2312590	1
8	2314096	0
8	2314113	0
8	2315351	0
8	2315842	1
8	2316065	1
8	2316119	1
8	2316406	1
8	2316677	1
8	2316969	1
8	2318132	0
8	2318294	0
8	2318791	1
8	2318792	1
8	2318803	1
8	2319113	1
8	2319320	0
8	2321902	1
8	2321981	0
8	2322344	0
8	2322707	1
8	2322988	0
8	2323298	1
8	2323703	0
8	2323930	1
8	2324136	0
8	2324371	1
8	2324660	0
8	2326096	1
8	2326415	0
8	2327384	1
8	2328503	0
8	2329114	0
8	2329503	1
8	2330424	1
8	2330554	0
8	2330628	1
8	2331454	0
8	2331671	0
8	2331791	0
8	2332078	1
8	2332537	1
8	2332902	1
8	2334466	1
8	2334488	1
8	2334589	0
8	2335226	1
8	2338403	0
8	2338452	0
8	2339297	0
8	2340402	0
8	2342519	0
8	2342812	1
8	2343820	0
8	2344197	1
8	2344377	0
8	2344992	0
8	2345154	1
8	2345710	0
8	2346490	1
8	2347066	1
8	2348776	1
8	2349901	1
8	2350115	1
8	2351330	1
8	2351745	0
8	2352090	1
8	2352115	1
8	2352463	0
8	2353839	1
8	2353841	0
8	2354158	0
8	2354386	1
8	2354651	0
8	2355285	1
8	2355667	1
8	2355727	1
8	2356372	1
8	2356763	1
8	2356803	0
8	2356896	0
8	2357277	1
8	2357601	0
8	2358205	1
8	2358285	0
8	2359337	0
8	2359641	1
8	2360550	0
8	2360842	1
8	2362497	1
8	2364767	0
8	2366211	0
8	2366323	1
8	2366705	0
8	2367580	0
8	2368110	0
8	2368480	1
8	2369064	0
8	2369846	0
8	2370753	1
8	2371739	0
8	2372024	1
8	2372728	0
8	2373053	0
8	2373411	1
8	2374083	0
8	2375231	0
8	2375877	0
8	2375919	1
8	2376053	0
8	2377250	1
8	2377304	0
8	2377451	1
8	2379683	0
8	2379825	0
8	2379863	1
8	2380135	0
8	2380837	0
8	2381296	0
8	2381525	0
8	2382050	1
8	2382699	1
8	2382791	0
8	2383331	1
8	2385101	1
8	2385373	1
8	2385675	0
8	2386055	0
8	2386280	0
8	2386826	0
8	2387013	1
8	2387084	1
8	2387867	0
8	2388115	1
8	2389259	1
8	2389329	0
8	2390317	1
8	2390405	0
8	2390726	1
8	2390775	0
8	2391242	0
8	2391581	1
8	2393340	0
8	2394861	1
8	2395166	0
8	2395354	1
8	2395560	1
8	2395876	1
8	2396241	0
8	2396399	0
8	2396740	0
8	2398380	1
8	2399769	1
8	2400604	0
8	2400721	1
8	2400904	1
8	2401198	0
8	2402343	1
8	2403392	0
8	2403478	0
8	2403640	1
8	2403860	0
8	2404293	0
8	2404343	1
8	2405145	1
8	2405630	0
8	2407108	1
8	2408183	0
8	2408697	1
8	2411367	0
8	2413970	0
8	2414805	0
8	2415438	0
8	2418065	0
8	2418206	1
8	2419647	1
8	2419753	0
8	2420311	0
8	2422257	1
8	2422667	0
8	2422712	1
8	2423070	0
8	2423115	0
8	2423273	0
8	2424077	1
8	2427329	0
8	2427516	1
8	2427715	1
8	2427902	1
8	2429036	0
8	2429522	1
8	2430389	1
8	2430777	0
8	2431358	0
8	2432206	0
8	2432314	0
8	2432420	1
8	2433210	0
8	2433520	1
8	2434771	1
8	2435906	1
8	2436123	1
8	2436425	0
8	2438002	1
8	2439682	1
8	2439693	1
8	2439923	1
8	2440376	0
8	2441428	1
8	2441931	1
8	2442277	0
8	2444323	1
8	2444734	0
8	2444987	1
8	2446177	0
8	2446189	0
8	2446369	0
8	2446710	1
8	2447458	0
8	2449333	1
8	2450000	1
8	2450562	0
8	2450729	0
8	2450867	0
8	2451238	1
8	2451812	0
8	2451955	1
8	2453040	1
8	2453329	1
8	2454527	0
8	2455096	1
8	2455101	0
8	2455177	0
8	2456743	0
8	2456816	1
8	2457157	1
8	2457802	1
8	2458284	0
8	2458517	0
8	2458576	1
8	2459248	0
8	2459540	1
8	2459919	0
8	2460185	1
8	2460483	1
8	2460589	0
8	2460598	1
8	2460894	1
8	2461351	0
8	2461829	0
8	2462823	1
8	2464431	1
8	2464501	0
8	2464698	0
8	2464755	0
8	2467626	0
8	2467781	0
8	2468510	1
8	2469286	0
8	2470993	1
8	2471723	1
8	2471764	0
8	2473243	0
8	2475058	0
8	2476379	0
8	2476956	0
8	2477183	0
8	2477541	0
8	2477959	0
8	2479226	0
8	2479428	0
8	2480385	0
8	2481022	1
8	2481283	0
8	2481373	0
8	2481715	1
8	2482443	0
8	2482476	0
8	2482635	1
8	2482652	1
8	2483068	0
8	2483595	0
8	2483642	1
8	2484022	1
8	2484818	0
8	2486816	0
8	2487921	1
8	2488747	0
8	2489040	1
8	2489770	1
8	2490198	1
8	2490427	1
8	2490482	1
8	2491156	0
8	2491466	1
8	2491889	1
8	2492685	1
8	2492869	1
8	2492937	0
8	2492948	1
8	2493143	1
8	2493371	1
8	2493780	0
8	2494468	1
8	2494860	1
8	2495812	1
8	2495905	0
8	2496006	0
8	2496467	0
8	2497289	0
8	2498357	0
8	2499146	1
8	2499248	0
8	2499986	1
8	2500750	0
8	2500789	1
8	2500806	0
8	2502194	0
8	2502336	0
8	2503519	0
8	2504363	0
8	2505519	1
8	2505522	0
8	2507278	0
8	2508380	0
8	2508608	0
8	2509756	0
8	2510188	1
8	2511118	1
8	2511408	1
8	2513263	0
8	2513638	1
8	2513815	0
8	2514116	0
8	2514298	0
8	2514462	0
8	2515573	0
8	2515759	0
8	2517051	1
8	2517151	0
8	2517774	1
8	2517896	1
8	2517904	1
8	2518056	1
8	2518763	0
8	2519251	1
8	2519541	0
8	2519627	0
8	2519758	0
8	2521455	1
8	2523723	1
8	2523771	0
8	2523790	0
8	2525570	1
8	2526565	0
8	2526717	0
8	2527902	1
8	2529367	1
8	2530136	0
8	2530824	1
8	2531548	0
8	2532585	0
8	2532719	1
8	2533080	1
8	2533521	0
8	2533623	0
8	2533737	1
8	2534575	1
8	2535441	1
8	2535801	1
8	2535866	0
8	2536226	1
8	2536523	1
8	2537213	0
8	2538581	0
8	2538620	1
8	2538836	0
8	2539021	0
8	2540261	1
8	2540963	0
8	2541713	0
8	2541873	0
8	2542727	0
8	2543232	0
8	2543312	0
8	2543621	1
8	2544898	1
8	2544918	1
8	2545324	0
8	2545557	1
8	2545559	1
8	2545718	1
8	2546025	1
8	2546386	1
8	2546501	0
8	2547172	0
8	2547369	0
8	2547896	0
8	2548290	0
8	2548876	1
8	2549016	1
8	2549631	0
8	2549638	0
8	2550281	0
8	2550317	1
8	2550750	0
8	2551315	1
8	2551498	0
8	2553222	0
8	2553980	0
8	2554133	0
8	2556152	1
8	2556294	0
8	2557219	1
8	2557350	0
8	2557387	0
8	2557779	0
8	2557888	1
8	2557983	1
8	2558161	0
8	2559080	1
8	2559374	1
8	2560998	1
8	2561003	0
8	2561239	1
8	2561337	1
8	2562844	1
8	2563330	1
8	2563472	0
8	2563549	1
8	2563867	0
8	2564119	0
8	2564698	1
8	2564963	1
8	2565159	0
8	2565169	0
8	2565305	1
8	2566130	0
8	2566356	0
8	2567340	1
8	2567418	0
8	2567590	0
8	2568631	0
8	2569191	1
8	2569309	0
8	2570981	0
8	2573163	0
8	2573262	1
8	2573519	0
8	2574349	0
8	2574888	0
8	2575122	0
8	2575988	0
8	2576562	1
8	2576846	1
8	2577357	1
8	2577359	1
8	2578472	1
8	2578982	1
8	2579031	1
8	2579924	0
8	2580072	0
8	2580181	1
8	2580977	1
8	2581110	0
8	2581237	0
8	2581344	1
8	2581852	0
8	2582608	0
8	2582968	1
8	2583472	1
8	2583843	1
8	2585328	1
8	2586567	1
8	2587146	0
8	2587294	0
8	2587395	0
8	2587562	0
8	2588478	0
8	2589010	0
8	2589784	1
8	2589810	1
8	2590567	1
8	2591105	1
8	2591637	1
8	2592187	0
8	2592399	1
8	2592562	0
8	2595068	0
8	2595132	1
8	2595139	0
8	2596736	0
8	2597158	0
8	2597264	1
8	2597343	0
8	2598094	0
8	2598219	0
8	2598261	0
8	2599262	0
8	2599327	1
8	2599368	0
8	2600355	1
8	2601372	1
8	2601397	1
8	2601945	1
8	2602657	0
8	2603194	1
8	2603750	1
8	2603783	0
8	2604018	0
8	2604766	1
8	2605576	1
8	2606877	1
8	2607051	0
8	2607953	0
8	2607963	0
8	2608089	0
8	2608807	0
8	2609685	1
8	2610729	0
8	2611055	0
8	2611449	1
8	2612034	0
8	2612085	1
8	2612219	0
8	2612284	0
8	2613594	1
8	2613766	0
8	2613907	0
8	2614177	1
8	2614378	0
8	2614589	0
8	2615237	0
8	2615601	1
8	2616037	0
8	2617774	1
8	2618227	0
8	2618657	1
8	2619649	1
8	2619804	0
8	2620467	1
8	2620651	1
8	2620687	0
8	2621884	1
8	2621962	0
8	2622020	1
8	2622161	1
8	2622540	0
8	2622966	1
8	2623067	1
8	2624286	0
8	2624679	1
8	2625767	0
8	2626151	1
8	2626279	0
8	2626409	1
8	2626434	0
8	2626628	1
8	2626817	0
8	2627187	0
8	2629083	1
8	2630114	1
8	2630793	1
8	2631415	1
8	2631604	1
8	2631913	0
8	2632348	0
8	2633439	0
8	2633818	0
8	2634149	0
8	2634212	1
8	2634785	1
8	2635010	1
8	2635780	1
8	2635989	0
8	2636030	1
8	2636395	1
8	2637730	1
8	2638927	0
8	2639163	1
8	2640931	1
8	2641230	0
8	2643562	1
8	2644626	1
8	2644808	1
8	2645546	0
8	2645581	1
8	2645683	0
8	2646127	1
8	2646207	1
8	2646999	1
8	2648808	1
8	2649132	1
8	2649342	1
8	2650050	1
8	2650143	1
8	2650350	1
8	2651080	1
8	2651668	0
8	2652819	0
8	2652950	0
8	2653031	1
8	2653585	1
8	2654281	0
8	2654628	0
8	2655046	0
8	2656536	0
8	2656573	1
8	2656894	1
8	2658175	1
8	2659204	0
8	2660319	0
8	2660629	0
8	2660658	0
8	2661369	0
8	2661579	1
8	2662136	1
8	2662418	0
8	2662872	0
8	2663196	0
8	2663389	1
8	2664076	0
8	2665115	1
8	2666000	0
8	2666431	1
8	2666520	0
8	2667490	0
8	2668725	0
8	2670667	1
8	2670736	0
8	2670768	0
8	2671161	0
8	2672515	0
8	2673471	0
8	2673577	1
8	2675286	1
8	2676326	0
8	2676806	0
8	2676935	0
8	2677252	0
8	2677289	0
8	2677916	0
8	2678946	0
8	2679485	0
8	2681337	1
8	2681998	1
8	2682136	0
8	2682233	1
8	2682696	1
8	2682696	1
8	2682908	1
8	2683286	0
8	2684066	0
8	2685893	0
8	2686087	0
8	2686090	0
8	2686532	0
8	2686797	0
8	2687226	0
8	2687343	0
8	2687537	1
8	2688686	1
8	2690563	1
8	2690900	1
8	2691757	1
8	2691897	1
8	2692636	1
8	2693168	1
8	2693769	1
8	2694780	1
8	2696061	1
8	2696247	1
8	2696541	1
8	2696663	0
8	2697067	1
8	2698407	1
8	2699264	0
8	2699887	1
8	2700652	1
8	2700905	1
8	2703669	1
8	2703740	1
8	2704038	0
8	2704181	1
8	2704211	0
8	2704323	0
8	2705888	0
8	2706270	1
8	2706549	1
8	2706966	0
8	2707251	0
8	2708280	0
8	2708952	0
8	2709297	1
8	2711387	0
8	2711438	1
8	2711498	0
8	2711630	0
8	2711726	1
8	2712216	0
8	2713424	0
8	2713731	1
8	2714442	0
8	2714821	1
8	2715178	0
8	2716361	0
8	2716586	1
8	2717360	1
8	2717693	1
8	2717759	1
8	2717820	1
8	2717952	0
8	2718311	1
8	2719554	1
8	2719870	0
8	2720021	1
8	2720055	0
8	2721884	0
8	2722699	1
8	2722909	1
8	2724275	1
8	2724337	0
8	2724512	0
8	2724561	1
8	2725063	0
8	2725783	0
8	2725938	1
8	2726853	1
8	2729416	0
8	2730029	0
8	2730843	1
8	2731103	0
8	2731613	0
8	2731615	0
8	2731918	0
8	2732160	0
8	2732295	1
8	2732713	1
8	2733096	1
8	2733759	1
8	2734157	0
8	2734393	1
8	2735065	0
8	2735386	0
8	2735761	0
8	2736664	1
8	2736804	1
8	2736876	0
8	2737006	1
8	2739542	1
8	2739798	1
8	2740931	1
8	2741011	1
8	2741356	1
8	2741888	0
8	2742380	1
8	2742470	0
8	2742803	0
8	2743089	0
8	2743880	1
8	2744512	1
8	2745814	1
8	2745906	1
8	2746228	0
8	2748274	1
8	2750033	0
8	2750308	0
8	2751424	1
8	2753181	0
8	2753198	1
8	2754022	0
8	2754103	1
8	2754386	1
8	2754489	1
8	2755489	0
8	2755798	1
8	2756558	1
8	2756761	0
8	2757040	0
8	2757918	0
8	2757935	0
8	2758659	0
8	2758888	0
8	2760487	1
8	2760657	0
8	2760663	0
8	2760761	0
8	2761394	1
8	2762267	1
8	2762750	0
8	2762814	0
8	2764592	0
8	2764895	1
8	2765400	0
8	2766057	0
8	2766242	0
8	2766409	0
8	2767775	1
8	2767848	1
8	2767922	0
8	2768303	1
8	2768707	1
8	2769712	0
8	2770338	1
8	2770944	1
8	2771895	1
8	2772059	1
8	2772064	1
8	2773753	1
8	2773873	0
8	2775593	0
8	2776822	1
8	2776863	0
8	2777834	1
8	2778438	1
8	2779160	0
8	2780027	1
8	2780598	1
8	2781111	1
8	2781450	1
8	2782361	1
8	2782596	0
8	2783068	1
8	2783418	1
8	2783586	1
8	2784255	1
8	2784506	0
8	2784667	0
8	2785517	0
8	2785660	1
8	2786380	1
8	2786427	0
8	2786464	0
8	2786483	1
8	2786703	0
8	2786855	0
8	2787204	1
8	2787692	0
8	2787738	1
8	2787776	0
8	2787949	0
8	2788333	1
8	2789289	1
8	2789989	0
8	2791282	0
8	2791362	1
8	2791392	0
8	2792215	1
8	2793440	0
8	2793804	1
8	2794531	1
8	2794831	0
8	2795384	0
8	2795438	1
8	2795593	0
8	2796859	1
8	2797428	1
8	2797684	0
8	2798263	1
8	2799873	1
8	2800759	0
8	2801417	0
8	2801644	0
8	2805257	1
8	2805653	0
8	2805746	0
8	2805857	0
8	2806096	0
8	2806829	1
8	2807494	1
8	2807499	1
8	2807607	1
8	2807797	0
8	2808572	1
8	2808764	1
8	2809220	1
8	2809242	0
8	2809811	1
8	2809881	0
8	2810596	0
8	2811328	1
8	2811870	1
8	2814425	1
8	2815557	1
8	2815842	1
8	2816070	1
8	2817626	0
8	2818241	1
8	2819028	1
8	2819939	1
8	2820606	0
8	2820822	1
8	2821256	1
8	2821479	0
8	2821513	1
8	2822053	1
8	2822089	0
8	2822609	0
8	2823652	0
8	2826212	1
8	2826359	0
8	2826608	0
8	2826727	1
8	2827322	0
8	2827367	1
8	2827434	0
8	2827642	1
8	2828034	0
8	2828320	0
8	2828423	1
8	2828665	1
8	2829643	0
8	2829685	1
8	2829821	1
8	2830136	1
8	2831247	0
8	2832150	0
8	2832307	0
8	2833399	0
8	2833678	0
8	2833975	0
8	2834478	0
8	2834954	0
8	2835040	1
8	2835251	1
8	2835937	1
8	2835962	0
8	2836027	1
8	2836349	1
8	2837089	1
8	2838169	1
8	2840713	0
8	2840984	0
8	2841632	0
8	2841889	1
8	2842037	1
8	2842664	0
8	2842898	0
8	2843532	0
8	2844177	0
8	2844477	1
8	2845976	0
8	2846344	1
8	2846397	1
8	2847458	1
8	2848085	0
8	2848672	1
8	2849245	1
8	2850994	0
8	2851202	0
8	2851249	0
8	2852017	1
8	2852244	1
8	2853449	1
8	2853652	0
8	2853661	1
8	2854089	0
8	2854464	1
8	2856080	0
8	2856145	1
8	2856580	0
8	2857718	0
8	2858051	0
8	2858453	1
8	2858676	0
8	2859003	1
8	2860926	0
8	2861554	1
8	2861650	0
8	2861729	0
8	2861833	0
8	2862060	0
8	2864408	1
8	2865651	1
8	2865703	0
8	2866032	0
8	2866301	0
8	2866588	0
8	2867799	0
8	2868448	1
8	2868596	1
8	2869209	1
8	2871494	0
8	2873083	0
8	2873401	0
8	2873958	1
8	2874361	0
8	2875862	1
8	2877809	1
8	2879783	1
8	2880175	1
8	2880249	0
8	2880729	0
8	2882965	1
8	2884846	1
8	2885942	0
8	2886186	0
8	2887178	1
8	2887462	0
8	2887896	1
8	2888202	0
8	2888679	1
8	2890614	0
8	2890673	1
8	2890710	1
8	2891097	0
8	2891623	0
8	2891745	1
8	2892931	0
8	2894201	0
8	2896467	1
8	2896630	0
8	2896855	0
8	2897382	1
8	2898651	0
8	2899749	0
8	2900050	1
8	2900411	1
8	2900515	1
8	2901856	0
8	2902315	1
8	2902992	0
8	2903152	1
8	2903193	0
8	2903689	1
8	2903909	1
8	2904007	0
8	2904946	1
8	2905624	0
8	2906251	0
8	2906265	1
8	2907067	0
8	2907319	1
8	2907349	0
8	2908001	0
8	2908041	0
8	2908242	1
8	2909100	0
8	2909578	0
8	2909684	1
8	2910150	0
8	2910611	0
8	2911153	1
8	2911283	1
8	2911974	1
8	2912278	0
8	2912409	1
8	2912693	1
8	2912909	0
8	2913073	1
8	2913557	0
8	2913586	1
8	2915386	1
8	2916116	0
8	2918156	1
8	2918398	1
8	2919642	1
8	2919734	1
8	2920286	0
8	2920369	0
8	2920538	0
8	2920757	0
8	2920832	1
8	2920936	1
8	2921347	0
8	2921367	0
8	2921648	0
8	2921781	0
8	2923021	0
8	2924746	0
8	2925357	0
8	2925431	0
8	2925690	1
8	2926125	1
8	2926539	0
8	2926566	0
8	2926608	1
8	2926848	1
8	2927429	1
8	2928677	0
8	2929841	0
8	2929963	1
8	2930390	1
8	2930965	1
8	2931450	1
8	2932267	1
8	2932349	0
8	2933786	1
8	2935108	1
8	2935839	1
8	2935995	1
8	2936408	0
8	2936932	1
8	2936980	1
8	2937038	1
8	2938311	0
8	2940741	1
8	2940754	1
8	2940854	1
8	2941817	0
8	2941914	0
8	2942532	1
8	2942577	1
8	2944159	1
8	2944394	1
8	2944712	0
8	2945198	1
8	2945231	0
8	2946042	0
8	2946939	1
8	2949234	0
8	2949455	0
8	2950634	0
8	2950976	0
8	2951050	0
8	2951071	0
8	2952460	1
8	2952662	1
8	2953523	0
8	2953542	0
8	2955602	1
8	2956655	1
8	2956983	0
8	2957435	0
8	2957590	1
8	2958896	0
8	2959186	0
8	2960157	0
8	2960180	1
8	2960839	0
8	2961173	1
8	2961307	0
8	2961314	1
8	2961627	1
8	2961663	1
8	2962264	0
8	2962925	0
8	2963956	0
8	2964256	1
8	2964361	1
8	2965046	0
8	2965407	0
8	2965441	0
8	2965611	1
8	2966225	0
8	2966896	1
8	2967230	1
8	2967674	1
8	2967824	0
8	2967893	0
8	2968922	0
8	2968980	1
8	2969267	0
8	2969804	0
8	2969820	0
8	2970194	0
8	2970687	0
8	2971216	1
8	2972127	0
8	2973700	1
8	2973904	1
8	2975010	1
8	2975277	1
8	2975952	0
8	2976277	1
8	2976693	0
8	2977367	0
8	2977734	0
8	2978970	0
8	2979242	0
8	2980641	1
8	2980892	0
8	2981238	1
8	2981753	1
8	2982297	0
8	2982459	1
8	2983293	1
8	2983331	1
8	2984681	1
8	2985172	1
8	2986197	0
8	2986514	1
8	2987392	0
8	2987946	0
8	2987959	1
8	2988758	1
8	2989404	0
8	2990607	0
8	2991818	0
8	2992849	0
8	2993058	0
8	2993329	0
8	2993547	0
8	2993778	0
8	2993859	1
8	2993889	1
8	2995295	0
8	2995416	1
8	2997493	1
8	2997946	1
8	2998478	0
8	2999039	1
8	2999197	0
8	2999400	1
8	3000327	1
8	3002471	1
8	3002925	0
8	3003029	0
8	3003621	1
8	3004568	0
8	3005353	0
8	3007296	1
8	3007641	0
8	3008523	1
8	3009153	1
8	3009646	0
8	3010224	1
8	3010691	0
8	3011731	1
8	3011859	1
8	3013004	0
8	3013477	1
8	3013845	1
8	3014489	0
8	3014793	1
8	3014970	1
8	3015880	0
8	3016133	0
8	3017005	1
8	3017545	1
8	3017585	1
8	3018929	1
8	3020345	1
8	3020861	1
8	3021309	0
8	3021652	1
8	3022091	1
8	3022568	1
8	3022734	0
8	3024237	0
8	3024315	0
8	3024506	1
8	3024733	1
8	3025387	0
8	3025704	1
8	3026119	1
8	3027666	0
8	3027890	0
8	3028138	1
8	3030942	1
8	3033429	1
8	3033920	1
8	3034082	1
8	3034633	0
8	3035687	1
8	3037755	1
8	3038454	0
8	3039373	1
8	3040070	0
8	3041217	1
8	3041374	0
8	3041769	1
8	3043044	1
8	3043577	0
8	3044343	0
8	3044497	0
8	3044687	1
8	3044900	1
8	3045174	0
8	3045540	1
8	3045571	1
8	3045856	0
8	3046014	1
8	3046477	0
8	3046846	1
8	3047307	0
8	3047465	1
8	3050460	0
8	3051026	0
8	3051061	0
8	3051382	1
8	3051848	1
8	3051947	1
8	3051976	1
8	3052794	0
8	3053078	0
8	3054005	1
8	3054840	1
8	3055208	1
8	3055789	0
8	3056091	0
8	3056576	0
8	3056843	1
8	3058167	1
8	3060469	1
8	3060509	0
8	3062599	1
8	3062726	1
8	3064096	1
8	3064457	0
8	3065348	0
8	3065418	0
8	3066547	1
8	3067437	0
8	3067829	0
8	3068086	0
8	3068089	1
8	3068462	0
8	3069393	0
8	3069726	1
8	3070101	1
8	3070275	1
8	3070666	0
8	3071021	0
8	3071862	1
8	3073700	1
8	3074238	0
8	3074867	1
8	3075248	1
8	3076047	0
8	3076385	0
8	3077010	1
8	3077352	1
8	3078161	1
8	3078369	0
8	3078988	0
8	3079597	0
8	3079897	1
8	3080280	1
8	3082138	1
8	3082242	0
8	3082695	1
8	3083302	0
8	3083372	0
8	3083699	0
8	3083736	0
8	3084535	1
8	3084535	1
8	3085414	1
8	3085523	0
8	3086336	1
8	3086768	1
8	3086974	0
8	3087068	0
8	3087648	0
8	3088620	0
8	3088906	1
8	3089067	0
8	3090498	0
8	3092374	0
8	3092408	0
8	3092669	1
8	3092919	1
8	3095191	0
8	3095495	0
8	3096586	1
8	3096703	1
8	3098605	1
8	3099658	1
8	3099785	0
8	3099799	0
8	3100229	0
8	3100801	1
8	3100969	1
8	3101434	0
8	3102538	1
8	3102932	0
8	3104430	0
8	3104433	0
8	3104530	0
8	3106139	1
8	3106702	0
8	3106767	0
8	3106973	0
8	3108236	0
8	3109374	0
8	3109798	1
8	3110289	1
8	3110423	1
8	3113029	0
8	3113226	0
8	3113594	1
8	3114301	1
8	3114650	1
8	3115791	0
8	3116163	0
8	3116376	0
8	3116519	1
8	3117854	1
8	3118104	0
8	3118770	0
8	3119112	1
8	3119694	1
8	3119756	1
8	3121348	1
8	3121971	0
8	3123189	1
8	3123580	1
